step,operator,backend,backend_label,confidence,reason,policy_version,ok,score,reward,improve,prev_best,signals_json,prompt_sha256,time
173,UNKNOWN,qwen,B,0.800,"Operator is UNKNOWN, n_chars=630 (small file size not requiring long-context optimization), prior stats show higher mean score for backend B; B's strength in global restructuring and general code gene",2,True,-5000.000000,-2.146447,0.000000,-2091.800000,"{""operator"": ""UNKNOWN"", ""n_chars"": 630, ""n_lines"": 15, ""code_density"": 0.16, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 4}",07e26d7ea29742f86de3328b60a6d869b4f07c2b4197ace85bd8d8e09b537e90,1772724957.446
175,E1,qwen,B,1.000,"Operator is E1, n_chars=1937 exceeds 1700, code_density=0.88 is greater than 0.7; backend B excels at long-context tasks to handle this dense, large code generation request.",2,True,-5000.000000,-1.655136,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 1937, ""n_lines"": 34, ""code_density"": 0.88, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 22}",a6390644596d0758b329cb839ea87667645c81ef9d190faea1cf398188e96542,1772725012.146
175,E1,qwen,B,1.000,"Signals include operator=E1, n_chars=1937 exceeding 1700, and code_density=0.88 above 0.7; backend B excels at long-context global restructuring for large dense code tasks, triggering the mandatory ha",2,True,-2091.800000,0.315432,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 1937, ""n_lines"": 35, ""code_density"": 0.88, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 22}",579246240237e883a368b8a0a411947c7a07231eec8943ef59dda02cc2c5567e,1772725013.550
177,E2,qwen,B,1.000,"Key signals include operator=E2, n_chars=2454 exceeding 2000, and code_density=1.0; backend B's strength in long-context handling makes it suitable for this large, dense code generation task.",2,True,-2099.400000,0.284178,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2454, ""n_lines"": 44, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 27}",965f66e8b452c8a8865135796ffdb33912a909852ffc2c11f520826ab8f9c9d9,1772725069.615
177,E2,qwen,B,1.000,"Operator is E2, n_chars=2848 exceeds 2000, and backend B excels at long-context large task handling per routing policy",2,True,-2099.400000,0.278477,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2848, ""n_lines"": 54, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 32}",46d6c07c949191d63f507fb6bdd5b784f91ed6d45fe575feeed6e1e6ccd52468,1772725070.201
178,M1,deepseek,A,0.150,epsilon_ucb_explore,2,True,-2091.800000,0.273962,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1171, ""n_lines"": 24, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",ba200fb948b1a511e8077a316df5d72c7da56a9642a8c17bc6577296386ede81,1772725081.985
180,M1,deepseek,A,0.550,"Signals include operator=M1, n_chars=1565>1000, markers=15>7 which exclude backend C. The task requires modifying existing code, aligning with backend A's strengths in local edits and patching. Tie-br",2,True,-2099.400000,0.265952,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1565, ""n_lines"": 33, ""code_density"": 0.6, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 15}",2a40bedabb0125a31adf90ff6a97fd6352c7a482e3d60d598f6b99b8d4318f28,1772725109.604
180,M2,deepseek,A,0.800,"Signals include operator=M2, n_chars=1203 >1100 and markers=10>8 which excludes C per hard constraint, task requires local code modification; backend A excels at local edits and patching with high rel",2,True,-2091.800000,0.335817,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1203, ""n_lines"": 24, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",ed7e4fc812631b843930d7b93f7b9acbb27b8b33559330fc50257ad170573756,1772725115.208
182,M2,deepseek,A,0.900,"Signals include operator=M2, n_chars=1203 exceeding 1100, markers=10 exceeding 8, triggering the hard constraint to exclude backend C. Backend A excels at local code edits and stable small-scale modif",2,True,-2091.800000,0.327266,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1203, ""n_lines"": 23, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",85ea79cf21e34115459a806604b6b88a386e155fa3727a00bf84f4ccf140d53c,1772725143.447
182,E1,qwen,B,1.000,"Operator is E1, n_chars (2331) exceeds 1700, code density (1.0) is greater than 0.7; backend B excels at long-context global restructuring tasks.",2,True,-2099.400000,0.306537,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 2331, ""n_lines"": 44, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 27}",e814e0242d9b426ce526af8a80b44dfa30fddb76637060cec1564e035d4cde4d,1772725169.545
183,E1,qwen,B,1.000,"Signals include operator=E1, n_chars=2331, code_density=1.0; backend B excels at long-context and global restructuring tasks per its capability profile.",2,True,-2099.400000,0.300498,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 2331, ""n_lines"": 43, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 27}",89689860093594096336010ca570a9324f1fd5b90f141e872cbdaaf750100d82,1772725201.103
184,E2,qwen,B,0.150,epsilon_ucb_explore,2,True,-2099.400000,0.273112,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2848, ""n_lines"": 54, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 32}",46d6c07c949191d63f507fb6bdd5b784f91ed6d45fe575feeed6e1e6ccd52468,1772725218.666
186,M1,deepseek,A,0.800,"C is excluded by hard constraint: operator=M1 with n_chars>1000 and markers>7; the task requires modifying existing code, matching backend A's strengths in local edits and patching; short code length ",2,True,-2091.800000,0.262395,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1171, ""n_lines"": 23, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",649cc4f35dbd7537c189136707a399536f66920c824a79371a0d499e735e5ee9,1772725251.457
185,E2,qwen,B,1.000,"Operator is E2, n_chars is 2848 exceeding 2000, and the request contains multiple extended code excerpts; backend B’s strength in long-context and global restructuring fits this large-scale code gener",2,True,-2099.400000,0.268050,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2848, ""n_lines"": 54, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 32}",46d6c07c949191d63f507fb6bdd5b784f91ed6d45fe575feeed6e1e6ccd52468,1772725257.815
188,M1,deepseek,A,0.150,epsilon_ucb_explore,2,True,-2138.600000,0.244525,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1171, ""n_lines"": 24, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",ba200fb948b1a511e8077a316df5d72c7da56a9642a8c17bc6577296386ede81,1772725270.745
189,M2,deepseek,A,0.900,"Signals include operator=M2, n_chars=1203 exceeding 1100, markers=10 exceeding 8, triggering the hard constraint to exclude backend C. The task requires local code edits, which aligns with backend A's",2,True,-5000.000000,-1.439873,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1203, ""n_lines"": 23, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",85ea79cf21e34115459a806604b6b88a386e155fa3727a00bf84f4ccf140d53c,1772725284.935
190,E1,qwen,B,1.000,"Operator is E1, n_chars=1937 exceeds 1700, code density=0.88 >0.7; backend B excels at long-context tasks per routing policy.",2,True,-5000.000000,-1.620982,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 1937, ""n_lines"": 35, ""code_density"": 0.88, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 22}",579246240237e883a368b8a0a411947c7a07231eec8943ef59dda02cc2c5567e,1772725339.976
190,M2,qwen,B,0.800,"Signals include operator=M2, n_chars=1597>1100, markers=15>8 which exclude backend C per routing policy. The task requires global restructuring of the score function and handling moderate-length code ",2,True,-2099.400000,0.411675,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1597, ""n_lines"": 33, ""code_density"": 0.6, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 15}",cda1c96890d04568a9ae2923aa76caac262b93e6fe1a539caca0bf26f0c060a0,1772725355.346
191,E2,qwen,B,1.000,"Signals include operator=E2, n_chars=2454 which exceeds 2000, and code_density=1.0. Backend B's strength in long-context tasks makes it ideal for this large code generation request.",2,True,-2099.400000,0.263265,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2454, ""n_lines"": 45, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 27}",e3abffcb5c6b5655292afc51f0e167fb424656e3f301a0314ecc1683a48ff4fa,1772725393.686
192,E1,qwen,B,1.000,"Signals include operator=E1, n_chars=1937 (>1700), code_density=0.88 (>0.7); Backend trait: B excels at long-context global restructuring tasks.",2,True,-5000.000000,-1.564794,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 1937, ""n_lines"": 34, ""code_density"": 0.88, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 22}",a6390644596d0758b329cb839ea87667645c81ef9d190faea1cf398188e96542,1772725410.520
194,M1,deepseek,A,0.800,"Operator M1, n_chars=1565>1000 and markers=15>7 eliminate backend C; task requires local code modifications aligning with backend A's strengths in debugging and patching",2,True,-2099.400000,0.250524,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1565, ""n_lines"": 33, ""code_density"": 0.6, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 15}",2a40bedabb0125a31adf90ff6a97fd6352c7a482e3d60d598f6b99b8d4318f28,1772725449.873
194,E2,qwen,B,1.000,"Operator is E2, n_chars=2848 exceeds 2000, code_density=1.0; backend B's strength in long-context and global restructuring aligns with this hard constraint.",2,True,-2099.400000,0.258730,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2848, ""n_lines"": 54, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 32}",d5af2a784d74bf3857f73ac979df55375ec81a3a82ee09ba849da4c21eacea7d,1772725463.904
196,M1,deepseek,A,0.850,"Signals include operator=M1, markers=15>7, n_chars=1565>1000 which exclude backend C per hard constraint; the task involves modifying existing code, aligning with backend A's strengths in local edits ",2,True,-2099.400000,0.245865,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1565, ""n_lines"": 33, ""code_density"": 0.6, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 15}",2a40bedabb0125a31adf90ff6a97fd6352c7a482e3d60d598f6b99b8d4318f28,1772725498.596
196,M2,qwen,B,0.800,"Signals include operator=M2, n_chars=1597, markers=15 which exclude backend C; the task requires global restructuring of the score function, matching backend B's strengths in global restructuring and ",2,True,-2099.400000,0.394151,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1597, ""n_lines"": 33, ""code_density"": 0.6, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 15}",cda1c96890d04568a9ae2923aa76caac262b93e6fe1a539caca0bf26f0c060a0,1772725514.600
197,M2,deepseek,A,0.800,"Signals include operator=M2, n_chars=1203, markers=10; these exclude backend C per routing policy. Backend A specializes in local edits and patching, fitting the task of modifying the existing priorit",2,True,-2091.800000,0.316430,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1203, ""n_lines"": 23, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",85ea79cf21e34115459a806604b6b88a386e155fa3727a00bf84f4ccf140d53c,1772725525.818
198,E1,qwen,B,1.000,"Operator is E1, n_chars exceeds 1700, code_density is greater than 0.7; B excels at long-context global restructuring tasks.",2,True,-2091.800000,0.307539,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 2233, ""n_lines"": 43, ""code_density"": 0.96, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 24}",60a7f5df0a7514ec5f6cf285d9e041f59ead93b6e012e77a4754409a36f8b852,1772725567.606
199,E1,qwen,B,1.000,"Signals include operator=E1, n_chars=2479 exceeding 1700, and code_density=1.0 greater than 0.7; backend B excels at long-context, large code generation tasks.",2,True,-2099.400000,0.299808,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 2479, ""n_lines"": 49, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 28}",99e105d0b731e72d618525bd969cd37861e0bab110628415fa304d90671cb703,1772725580.161
200,E2,qwen,B,0.150,epsilon_ucb_explore,2,True,-2266.400000,0.204835,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2208, ""n_lines"": 40, ""code_density"": 0.92, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 23}",5395b70696b34a927d9ba54c73f52f5f3d07f2c0be78f1c0ce3edc2dd1faed8f,1772725616.050
202,M1,deepseek,A,0.150,epsilon_ucb_explore,2,True,-2099.400000,0.241457,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1565, ""n_lines"": 33, ""code_density"": 0.6, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 15}",2a40bedabb0125a31adf90ff6a97fd6352c7a482e3d60d598f6b99b8d4318f28,1772725627.002
201,E2,qwen,B,0.150,epsilon_ucb_explore,2,True,-2099.400000,0.252010,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2848, ""n_lines"": 54, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 32}",46d6c07c949191d63f507fb6bdd5b784f91ed6d45fe575feeed6e1e6ccd52468,1772725629.394
204,M2,deepseek,A,0.900,"Signals include operator=M2, n_chars=1351>1100, markers=11>8 which trigger the hard constraint to exclude backend C. The task requires local code patching, aligning with backend A's strengths in debug",2,True,-2239.200000,0.271655,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1351, ""n_lines"": 28, ""code_density"": 0.44, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 11}",479d6078929f2d5d06e604d7e579f8b715656cd3bd744824816848ad8508c6ba,1772725659.584
204,M1,deepseek,A,0.800,"Signals include operator=M1, n_chars=1319>1000, markers=11>7 which trigger the hard constraint to never choose C; backend A excels at local code edits and has a higher prior mean score for M1 tasks.",2,True,-2091.800000,0.239419,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1319, ""n_lines"": 28, ""code_density"": 0.44, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 11}",37b3202a98bedd887204d07f52ce3409866e579fd19abe786d4e1c2c71f5eef7,1772725665.243
206,M2,deepseek,A,0.800,"Signals include operator=M2, n_chars=1402 which exceeds 1100, markers=11 which exceeds 8, triggering the hard constraint to never select backend C. The task involves local modification of existing cod",2,True,-2121.000000,0.297302,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1402, ""n_lines"": 27, ""code_density"": 0.44, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 11}",bc693e88320e1f5a5bb505bf314a2367095c8d0126b2973aedc343b21f545ce1,1772725698.209
205,E1,qwen,B,1.000,"Signals include operator=E1, n_chars=2950 >1700, code_density=1.0>0.7; backend B excels at long-context global restructuring tasks.",2,True,-2099.400000,0.294623,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 2950, ""n_lines"": 56, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 32}",9ea3346cb8f946d59ee273351305f73c57e067a0c1e4b3b90bd30fed2dd71714,1772725714.281
207,E1,qwen,B,1.000,"Signals include operator=E1, n_chars=2085 (>1700), code_density=0.92 (>0.7); backend B's strength in long-context handling matches this large, dense code generation task.",2,True,-2320.800000,0.225480,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 2085, ""n_lines"": 38, ""code_density"": 0.92, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 23}",f6e988539eae09a7e2994b0bd99a745b5b430affb9485891a248b66d4c357c64,1772725756.438
208,E2,qwen,B,1.000,"Specific signals: operator is E2, n_chars=2874 exceeds 2000, code_density=1.0; backend B has strengths in long-context processing per its capability card.",2,True,-5000.000000,-1.631285,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2874, ""n_lines"": 53, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 31}",7c3a777972a325108f74871169e56db158f59aec5e01aa78699719d83b9d15f4,1772725771.252
210,M1,deepseek,A,0.800,"Signals include operator M1, n_chars > 1000, markers >7; these trigger the hard constraint excluding backend C. The task requires local code modification, aligning with backend A's strengths in local ",2,True,-2091.800000,0.235406,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1171, ""n_lines"": 24, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",ba200fb948b1a511e8077a316df5d72c7da56a9642a8c17bc6577296386ede81,1772725805.279
209,E2,qwen,B,1.000,"Operator is E2, n_chars=2480 exceeds 2000, high code density; backend B specializes in long-context global restructuring tasks.",2,True,-5000.000000,-1.577461,0.000000,-2091.800000,"{""operator"": ""E2"", ""n_chars"": 2480, ""n_lines"": 44, ""code_density"": 1.0, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 26}",8e96b9929097fcd9746eebf122395f87c7b97a2580ea03d731f079382980866f,1772725810.322
212,M2,deepseek,A,0.800,"Key signals include operator=M2, n_chars=1402>1100, markers=11>7; Backend trait A excels at local code edits and patching, which aligns with modifying the existing priority function.",2,True,-3924.600000,-0.182259,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1402, ""n_lines"": 27, ""code_density"": 0.44, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 11}",bc693e88320e1f5a5bb505bf314a2367095c8d0126b2973aedc343b21f545ce1,1772725838.719
212,M1,deepseek,A,0.800,"Signals include operator=M1, n_chars=1171>1000, markers=10>7 which trigger the hard constraint to exclude C; A's strengths in local code edits and patching align with modifying the existing priority f",2,True,-2091.800000,0.231590,0.000000,-2091.800000,"{""operator"": ""M1"", ""n_chars"": 1171, ""n_lines"": 23, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",649cc4f35dbd7537c189136707a399536f66920c824a79371a0d499e735e5ee9,1772725840.038
214,M2,deepseek,A,0.800,"Signals include operator=M2, n_chars=1203>1100, markers=10>8 which trigger the hard constraint to exclude C; the task involves modifying an existing small code function, and backend A excels at local ",2,True,-5000.000000,-1.460213,0.000000,-2091.800000,"{""operator"": ""M2"", ""n_chars"": 1203, ""n_lines"": 23, ""code_density"": 0.4, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 10}",85ea79cf21e34115459a806604b6b88a386e155fa3727a00bf84f4ccf140d53c,1772725869.179
214,E1,qwen,B,1.000,"Triggered by hard constraint: operator=E1, n_chars=2233 exceeds 1700, code_density=0.96 exceeds 0.7; backend B excels at long-context tasks.",2,False,,-3.000000,0.000000,-2091.800000,"{""operator"": ""E1"", ""n_chars"": 2233, ""n_lines"": 43, ""code_density"": 0.96, ""has_error"": false, ""fix_score"": 0, ""explore_score"": 0, ""markers"": 24}",60a7f5df0a7514ec5f6cf285d9e041f59ead93b6e012e77a4754409a36f8b852,1772725891.190
